relative_path,condition,policy_hash,stage,task,split,rows,bytes,sha256,first_result_sha256,last_result_sha256
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-07/Py150/test-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,7,Py150,test,700,1318889,fe78126adb87e2926d0d4da89396a98246974f2d36d08c69929270fc1b04b5da,79a3f2a116beb4248f3635dc87db77ed2c4a51d25979fe0a8efe71b534d634c2,6d69f4022edbde7139f420c69bb73c06805ec66af9083236dde3c84be68af3a9
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-07/Py150/validation-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,7,Py150,validation,700,1355335,3a5660318daa47c272b30a70009091f0a9c66ba4ca1f4efa40602a62837c96c1,4903a3a3d5abb436664aae9965bd223b976c2adf6e9ee593e2c701d45bcb146b,a8d03c35bc33fbba9a1dd205aa2cef3ba4e224b3bd4fce71302114061ed2941e
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-07/ScienceQA/test-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,7,ScienceQA,test,700,489385,952b937233a883adb8fbeead16b54f701bc47905407882103b9e2cbf84722b71,5fb20c36b3cc05cee2c88cefb042956a1ebd88689f89c4224f38a4e1d8a10699,095b095aa06dc31d122788f2276af69e370996ea968eb10d41a746d8adce7b84
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-07/ScienceQA/validation-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,7,ScienceQA,validation,700,486163,23a3c09c39040def65fa5be9841e050ad8d45c3840678f83c918a914f0d758fe,e0957c79335763a13a4e340346238e5a119a86aaf6c09bc1aacd037148e2f7da,e8f95236d81346bff07f485c13a58bbc206f72bd305703337c421c0c9dfcbb93
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/20Minuten/test-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,20Minuten,test,800,1125853,000ba83311970cc8d4053d1f057717e3ca1303b52810e0e2eed7588c63f28835,17f55afeaa0a75cd658bfe4e52a44693774b097055d5a374f7e11f020ee6d52c,75dc17c30cfd140bb419cb818b367af4f70a6232f6c60206fdfd0ba4464888a9
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/20Minuten/validation-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,20Minuten,validation,800,1164191,b116729b9f420bb3b295db0b2b5f3b91e21afaacf8f51e74482c0d477ffb6e75,d5d75e0c155b0666c8a8d8d56e36160cd42de3410eab84c384d7cc8f50ceeb62,a56e5563022c6ef73b4e5c0f6db8323291377b38afba54c1092857630e723775
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/C-STANCE/test-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,C-STANCE,test,800,1001043,107084c575abe238f225a7bfb1e7583b405eb51de27e499793e4b182c2cc838b,0d3b28a56f89197d7ed08e30bd73c8f319ee9bc26f6376a12c6d957831316ff2,13f470b4aafe8dfc89fb4824f451081c2b1cbf7a2785a4eca09bf5e3023e0a35
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/C-STANCE/validation-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,C-STANCE,validation,800,981812,7a78f0a7adb89c1130846b6c64bce531399d2e9408bf919068cdec7d2be75587,aa5accfcae6e7856e5ecf7d2f75e7e27ce89980c6bca94dbb7f5bf5cd94b4c69,eb94f2a75421d71bf7f45e1c4932472fbff3d7b48bda44b89f9d48c34156a3a1
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/FOMC/test-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,FOMC,test,800,1398271,2b6aa264df7059ee40ed6fbab54ee512ea09f20f2c5f51e03ea401a731a49ba0,422adda37e7f725ea3ac0c7e4540feb6ce896cd59e181d35ba69a693510390fe,292c8cbf12f9812064406f429ab459b9473b2dade0f67907e2554004b0f7a254
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/FOMC/validation-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,FOMC,validation,800,1404567,c8e2fddc5454f5662ba76aded93dd76794379e6baf49452e01e541aab609168f,0592037f551cee37057523339d98258f732943de3953d93a6b65a09271cb12e6,929dbc62c50edaa8c63fcc59d210057273667597dc27366c420aded33117fac3
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/MeetingBank/test-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,MeetingBank,test,800,1363609,41b02a340e2356a7ee290a3bdb41d3063bdc7d708c12b9d4fb1790e79688c6bf,18527733314d56f8190e3977b3d87c3732cc1760b4add32db0dc502904d959ab,1717eb191441a3532ac87d9938311e46ac1074e879646fff1f597e142f9b7795
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/MeetingBank/validation-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,MeetingBank,validation,800,1366846,db419cf08a19338953a3fb45a3e5a516595423bc7c510c451156e7a0a234bfb3,bad20df753ea8e2d8714ac9b769f30d09b6bd1d5bd0fcd34ff1c608032e3b7a8,1541a4af3c67d69735a1d9daf96fcd1b6fb3ef54f50716535f724ba7b8ecffee
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/NumGLUE-cm/test-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,NumGLUE-cm,test,648,800655,b20eaf96e155f49e4908dc6a379d663b97bd506a39f72f2fda20fbfd9db8530d,15d57615f133ec7b31b0b8600f6a2dcc086bb3dd8f99d522dc05ccf7253c8270,b0144d290fe9c914522b6a648b6b8a5427afe37cf679f7ff83c8438c0117530a
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/NumGLUE-cm/validation-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,NumGLUE-cm,validation,328,418820,8b9e925dcafe0a93ab80eaabae171341f1aa591ba22d1c2eb8c8a5ea65855603,556c06c312832c1ded282f53e4215d86569caab4c558aa309496085f84002fd7,1f44a9cb317c08c05137ee69603b9528c8bf18e65ae9f6a7d001db1ae6f6bdea
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/NumGLUE-ds/test-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,NumGLUE-ds,test,800,1044481,adfbe17c236027446e21ce5b90c7fb451ac0e189290cdf5a0abdab2728885ced,f67a5c8b3ce62099f8d9b6f97598c709918d65123d3e3038605fe12804aea91a,08e93a5f5163cb99f51233455feae042e00a43dbd4e97095717d95c6345353ae
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/NumGLUE-ds/validation-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,NumGLUE-ds,validation,800,1039668,5757aa6103001f8e27d1d861df4d4e60f034f53870a641199f0d14c1ce64abc9,7598827af840a00072fa6640d52470e0162cc172e157dc795dc99ed153185fef,df8bb89c6dd19e6437d6a2acf7708bbdecfcc05a2bdd870f15359f0d12b674d3
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/Py150/test-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,Py150,test,800,1550525,bef63793854bd26b1210765b8a434b704c3813e3899306df4e689673307e82e4,b38adf4428b70d5cb93f931f3760fcd131ff9e84125838925b7e31427484a71d,622dfc020e6cb4046babed736bb6cec35cd88846912ece939bc645c7a10e897b
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/Py150/validation-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,Py150,validation,800,1595648,a7b85c981a5449af242e8cda38a4b708e2bd2679b64a04f5826816ea88c30793,bd0e2b79205bccdb3906b1e4c60747e6a29085f4390fc2d5e0b122d719636d7d,6fa6f8370926fb9a171a637ed9ac1160f2b2778014a5eecbb6d329a30242dc3b
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/ScienceQA/test-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,ScienceQA,test,800,677990,90398cbb88b2a053e96dd9ebec5ffa50f59f418e82a893d5fe4bb569a96b1eb8,74f5858880c80d61e03100e7386c204632dc128b1dd184b9c4f00be8d624b73e,d4908a82912e9a1ec6c687d3bbb5d16f804e8592e59dade9389b4d31c0de4cbe
1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7/stage-08/ScienceQA/validation-candidates.jsonl,vamp_svd_r8_repair000,1e51d2973353ad68f99979f822cde7713401e16b4f79106bc90c540e0e18c8c7,8,ScienceQA,validation,800,667138,6f0655e16263cd9dde69fef3ace2950b29b5a827a3d84f632c1934a89001aeb6,caeb38017e5a365637503dfe2e88c3699c5f75caa926b854085273bf71a222a3,c104270eeb2637a44071f55208450d828c2acd07b25611d17c84c748684926ab
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-01/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,1,C-STANCE,test,400,308836,0f44850b5b4b0f8f374210071078147151b33769ecf18bd09788a70aaee22a16,8442cc2f867d8d461ee42d790d869a4b8c9be006c616c1c892643b0a738af11d,e1a485e7860fe5f663d6a8fcd314be049cab2ba9d041fa2f6f501fde9be8ffc6
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-01/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,1,C-STANCE,validation,400,303875,cc2e8093c1af38ece515abd93be64849147dc59cfdfd40d022e96c5cb2487fc0,69216b87961649438350f7456bc0a70be5fb5d45a01ab0165c0f20afaa61e295,f4df1e9be6385e3a8d3b11e034e6a78c9c07861821d8ea2323f88d6e92405ae6
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-02/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,2,C-STANCE,test,600,449263,0901ea66ce794dd302bec150aefa9064aa5c2cd8530624eab3b161add4105782,ed05dbf7feb26435bc7ab3d92d3c1440b119023b2d398942828d91d3ea7b59fc,e43ec5ed7ee66eef1ba30ff97c7787ec8846af82961439f5583e5fe19d7be754
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-02/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,2,C-STANCE,validation,600,436877,f7b333413fea4c9eedaad1da202a7e184d5391d0c3d73a0ad9bbb66c223fbdda,f3ce49af7c8f72414034d0d0409b4151e54b23b84628fc97982e936746f0c36d,edfc5112960a534f67205559c8d867b2fecc7dd20a2a0744cacbe0d15bb4c7ec
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-02/FOMC/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,2,FOMC,test,600,663806,2f25c04ae76327a5f062afd941c6f23259ea35481c9eff2e87e027874998dcad,b4ea1cbad3737d5a9148aa31514a36b11f854d90d0ed62d254f0cbcb14633043,669a162b8d017bbb17b5b7b060c494b390df59d3fba7fb5d29a2d54735bda30b
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-02/FOMC/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,2,FOMC,validation,600,642398,234bc929a4a267df9de3abc62d3b7368da1f7798ae905bc2c90c9ea8b300ef25,c46de8eb7a62371ed25bab1f6a27ae98eb65c805b722aed524612f15b84c6003,21d09fdf84bcaa5d61ff1a24ffa2746ab14217312a0d397d825192f57519aed6
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-03/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,3,C-STANCE,test,500,596058,ab077cce0f25bfe4502c500ce7f1060a90a194fdae08a21e61f60d4d3905a6b5,db642f44dbd21b13ccbbcc02613921b90ef7ebfbf176b60c85c4a893ca314fea,eeb444a9f06943ccf5b5bbbebd05487247a295079445cc5f6c208ea15108e899
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-03/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,3,C-STANCE,validation,500,573136,ae124711e384c8f14566d8b29effca2b4de116aeb857425394e9183315ac7a5a,1618fb6ddbd1c076b5260e26fb99cd5c62eff8ebbe3b1ab44e60285069fc0f7f,974fc2504dee951ab1e8a8a828213546cfdd5ea87e7a1a90dbbba2e3c744f29e
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-03/FOMC/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,3,FOMC,test,500,908283,7715c6952338de268444b8b165c13d80a697f93e28518aa50775fc9c76ef66c2,be61648262b3e396333b13f8c4d0293fc48fbe666691dd40fb89836ded6494ba,1e23f499adf9a5b7c1a2fb39c695dcc6439f1c039f64770e24dcd2ecf6686320
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-03/FOMC/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,3,FOMC,validation,500,908467,1f04564aa044a664760252fb21b5d54488f531431edd9219cf22d02832059494,d03da44f9a776c6b47fb7c2961f19cc12e8de16b87002838b455973e90c02589,a6ea7c04367eff3ee88be5353beac2856b1c82ebe46ab8245cc84f115486f069
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-03/MeetingBank/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,3,MeetingBank,test,500,831422,615f576d2d37aa432acf91acff4d77e21829470585e0488a343edf99259dec40,2ca1450caea1fbe37d09fe2b991ab48be3bc5ac6851156895ddf6c4a60910646,92ec69eb603934bbfa11d39a1809ab8ae5df994eb4af3f665dac9a2ae332eac6
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-03/MeetingBank/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,3,MeetingBank,validation,500,831994,81e1156f3258a778f9183aba3f341496ba534fcf2c0087ac2b353a93da7d49cd,a58f45fa19c07d1bc4d09f4b7552b8acaafdaad8c17f7e71c88511c65652ea36,64a8eece4824c6ff1e6cf7ad98b26c40c062d8590e17e45d1f364f2c60fcc63e
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-04/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,4,C-STANCE,test,700,685134,dd4a53f54eee99318bca756069b6a846740582b13f8c81799b16b63b4b0e2fe8,22dd3fedceb8fa4a12f3edba9a6df2bd39796c08c6c43c4d8f2a19cbde6cb616,ad4d4d4fc6bc1a5f3841b9c47b5597190d98e436b65079fd2bc68a0d762c12be
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-04/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,4,C-STANCE,validation,700,651073,936da9480f6fb7482eb79218afeacf1861a287ccbbcb15a80bce2249068fbce5,583ee26b24591864810834e01274802df1d726da56245bf619ccdaca132f3cd6,13dc86ecc5dcc166e5d05ca48234e3bf8bdd5d33d9ae4a2c69184abf9b4262fd
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-04/FOMC/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,4,FOMC,test,700,1010088,cbad5150f342be4286e8340484744ba3e083423720c4b25c748143d35821ffec,428f06c83f7e817254cd2b2c014dbcd350f2b144d0892c43bd1591ddd1339378,566f17d50e91018b56fb454b8e5121fbb746b0817179b8bf2eafffef91bc2890
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-04/FOMC/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,4,FOMC,validation,700,994171,0d743a44c034db1d009e7abe0d7873326776ca676ce2b4b597828e54a04801c9,f2b2642012649a017ee2b8741e36ac64c76728d8f80aa6634713dcb88d35ab96,6e848a244427c49b9b0f7d97ef7ba38fa9c01335b318fa8c8f6a204bc6354c3d
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-04/MeetingBank/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,4,MeetingBank,test,700,1029985,6c5cd21ae217f3bf1c2f3bce301dc71a9540c5aa13f9c1eed7ba1be9177ee9f1,584f9845688cbf5cf040caee493f058828503ed1e0e536aa58e7c2f7a1d21ea2,7708484a8a00c4488bfc84a1cc4cef2e51bf4d7704591261349b3bf698b96f78
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-04/MeetingBank/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,4,MeetingBank,validation,700,1065812,a0bd3118ecc8955ae746b354947dc3083f1db0298f02d659a492e1c47113c80f,2b9b570840f6a53c92e747307ed76b063cc8fdf00104d58975a7c0f276b96af7,ca305118e9dd8898f6a76167ab239fef1860a3933eecda464df3b219db0362d3
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-04/Py150/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,4,Py150,test,700,1125395,f40329ebb19befb95cc335bdfe5b8ba41042c0ed41b7c572a52f8c8d8f5cf4c6,211b801df3df46639094db4ec519a8ee8c7c62bfc6d28ab6692a867db021aca4,4b6b0b2be0b4cdd924c4bf58ba5c96c7abcf89dea56a1fdb92a0e0fe99ffdbd6
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-04/Py150/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,4,Py150,validation,700,1146724,a24877c059dfff113e133d99e66d0319217e4b2cce4f91643310d833be81d353,b4e9a3f9cdd6072b558c620b30f8e77dc1ca7ce1e0ee300adcc40dfd361de29d,1d9edf1658b62d23c6e956373279a8b406f0acef0339cbd0c0700ed07e1007e3
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-05/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,5,C-STANCE,test,700,857997,cba7514e7c8a3eaf9a92ed3fc474a0a72849cf97acc88cbb246c391920446968,698219f6202484ea6fc6de07d88812b9c50acb202f2cca1f0d68838090aeeeef,a96e67b8e1eb12eedbc85eba1420c884545f11e06403886642cb799d993902ac
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-05/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,5,C-STANCE,validation,700,851011,7b02a84b574f09a5af7412e61926248572b47d03177247facb4413282609458b,70d2ccd4c2e66a0b4b6c70b21ca3704c04ded94b9673c216bec6644337d698a0,c38de7767b90f8ee02eb8889709adbefa2869a8ca21395fd889265e3680ab2c1
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-05/FOMC/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,5,FOMC,test,700,1580506,0caca0e2a2c37b60e8da46543361f613864e685b243d33ad7cfa2bfaa03b5043,6a495e31fc8ce0e808cf2fa0a476b6e5646b0b2df9dc70c8c3c80480ba0710f5,93f57fa8f1ed0c59dfb0a41d1ae1fbe3586ebe955f45553879b8f8cc62d0b6fb
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-05/FOMC/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,5,FOMC,validation,700,1529021,b202a095b578ca6aeb1ac6b3f65cdfb1c165afdaa585f00fa74669b78a42c7d9,4cf6065167028dc63f3b9fdbb3a2b92d04f8a1982094294bcfe0ca8cf5b5328f,5beea9c329b6e823b6b9d99c36e21b1af5a1177adeeb89e9dc912d6ca4e77021
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-05/MeetingBank/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,5,MeetingBank,test,700,1328705,67cb72337fb6388899191d5ae1f89e777849921589db5d10c0e19198e8d49592,9bdbe0e7ebe998d5b5522495c6bce065f04422e53dbf323ee1147f3396280acf,96cd1ce30000e7b9e4ad7039a9d715306fe350379e69a48de812563d096a6706
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-05/MeetingBank/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,5,MeetingBank,validation,700,1292063,46e35f3bfc14b3a34385d94a33932672f1562ebdcbff41b054ce908deac14ca3,93a4b0b563888b6948adbbaf8e8ea98e08d2deee9980b4b93a04cd20b5b2e9a6,f8bc2d4df7fa0dc556d652fa96319f062e700977622af5f596162bcc2cf48b23
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-05/Py150/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,5,Py150,test,700,1456074,f659077f3cd2870039f34b8188f33d1c9c710cd74196719f36d8364d72c6cde7,2e8790b1a47125b172fc361d41c30e684726b9b631ae7aee28b3569030f78d62,39a5958af5bdab7952059807fa76dfb899f4b64cb76b88e85cc4f31871dc3f4f
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-05/Py150/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,5,Py150,validation,700,1469711,d878ee69f4fa02543fbf9ead976f5c0c93e2692a3980f903340fc960123d2b08,60f3da7ed854dcf3b9a395cfe9e7dc7c5721648fbd5c249cc31877ae0274c36d,d29186ff59b1aa8b5365a8348e6a1154102f182d187b2446433bebe3b10d535d
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-05/ScienceQA/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,5,ScienceQA,test,700,769178,2e83da9a13ef688cc96d9d83bba1bbd0e33ea6c3129610b4fd4e1d61d733eb3c,efc650a95af5208f85d73e6f1d9e4f4878cae7a5b96a7ab00c53bae09acaf712,21c4bc51c1efdedb65f85f8a6c4537846f235bb4a0f6eee1d884b4251200fc04
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-05/ScienceQA/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,5,ScienceQA,validation,700,766224,28f8c5db8a6176253cefe571787f107403b2dda52a98be2a30eb640ab4e0004d,e9ee35130f36da6f9c936b7fd43f2b80dd3a30f5bf921bf68c286348bf8e5848,6cddd4245bce7522663f860595a4e1f8933abf1ddd7864ff31a1b1b290705a5a
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-06/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,6,C-STANCE,test,900,898410,24dd8713e3890d4b5ddf5ef015bfe7a4c5f6091ad15a2771183c6e72251a7ea5,9988a3477014f236b2c499d06aeb5b709aeb6e0c24d55d74f80ed274e5152526,f44892bed10d49b302c09a8028c23c497645294135340b64e21feb33a967e1ba
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-06/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,6,C-STANCE,validation,900,862908,fa8370e83852d124a855c891e1e27bb79aa1c5bc66e471cccf535d0ea6636c4e,58071f5531665055fc7a379c7b45ab6a1634dd53e95284d040f7e740f77abdc9,18831ba5091ede1064df5c36978c9a7bd0a15e9adeb82518dce10b54cb92151d
546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03/stage-06/FOMC/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,6,FOMC,test,900,1393705,68d9fb4efa00550eec0661e67d0af07c0afef0b375e2b5834ed2b62a0386ee1d,514cdc20a66a0c2582c07c58a42727b2b528919ed325b4808d75b646744ed0c5,442b44f4e501b32e6336fdb3889446e20eb66727e9a169344a8bbe8076f56769
